1,177,2269,402466.96,3283796.20,29.680395,-82.008012,78,116,133
2,178,2269,402470.26,3283796.20,29.680395,-82.007978,129,117,150
3,179,2269,402473.56,3283796.20,29.680395,-82.007944,125,150,181
4,180,2269,402476.86,3283796.20,29.680395,-82.007910,167,141,178
5,181,2269,402480.16,3283796.20,29.680396,-82.007876,224,181,208
6,176,2269,402463.66,3283796.20,29.680394,-82.008046,78,117,134
7,173,2270,402453.76,3283792.90,29.680364,-82.008148,210,125,183
8,174,2270,402457.06,3283792.90,29.680364,-82.008114,155,119,150
9,175,2270,402460.36,3283792.90,29.680364,-82.008080,87,97,114
10,176,2270,402463.66,3283792.90,29.680365,-82.008046,76,114,130
11,177,2270,402466.96,3283792.90,29.680365,-82.008012,125,114,146
12,178,2270,402470.26,3283792.90,29.680365,-82.007978,129,117,150
13,179,2270,402473.56,3283792.90,29.680365,-82.007944,126,150,181
14,180,2270,402476.86,3283792.90,29.680366,-82.007910,169,143,181
15,181,2270,402480.16,3283792.90,29.680366,-82.007875,216,173,199
16,173,2271,402453.76,3283789.60,29.680334,-82.008148,210,125,184
17,174,2271,402457.06,3283789.60,29.680334,-82.008114,155,119,150
18,175,2271,402460.36,3283789.60,29.680335,-82.008080,84,94,110
19,176,2271,402463.66,3283789.60,29.680335,-82.008046,127,99,120
20,177,2271,402466.96,3283789.60,29.680335,-82.008012,198,143,167
21,178,2271,402470.26,3283789.60,29.680335,-82.007977,209,189,199
22,179,2271,402473.56,3283789.60,29.680336,-82.007943,209,189,199
23,180,2271,402476.86,3283789.60,29.680336,-82.007909,160,205,200
24,174,2272,402457.06,3283786.30,29.680305,-82.008114,169,93,125
25,175,2272,402460.36,3283786.30,29.680305,-82.008079,82,70,89
26,176,2272,402463.66,3283786.30,29.680305,-82.008045,97,68,89
27,177,2272,402466.96,3283786.30,29.680305,-82.008011,198,143,167
28,178,2272,402470.26,3283786.30,29.680306,-82.007977,209,188,198
29,179,2272,402473.56,3283786.30,29.680306,-82.007943,162,209,204
30,180,2272,402476.86,3283786.30,29.680306,-82.007909,160,205,200
31,173,2272,402453.76,3283786.30,29.680304,-82.008148,199,111,172
32,173,2273,402453.76,3283783.00,29.680274,-82.008147,198,110,171
33,174,2273,402457.06,3283783.00,29.680275,-82.008113,168,92,124
34,175,2273,402460.36,3283783.00,29.680275,-82.008079,84,71,91
35,176,2273,402463.66,3283783.00,29.680275,-82.008045,97,68,89
36,177,2273,402466.96,3283783.00,29.680276,-82.008011,124,82,117
37,178,2273,402470.26,3283783.00,29.680276,-82.007977,197,103,155
38,179,2273,402473.56,3283783.00,29.680276,-82.007943,197,103,155
39,180,2273,402476.86,3283783.00,29.680276,-82.007909,190,112,143
40,181,2273,402480.16,3283783.00,29.680277,-82.007875,133,119,134
41,182,2273,402483.46,3283783.00,29.680277,-82.007840,163,152,173
42,177,2274,402466.96,3283779.70,29.680246,-82.008011,128,85,122
43,178,2274,402470.26,3283779.70,29.680246,-82.007977,202,106,160
44,179,2274,402473.56,3283779.70,29.680246,-82.007942,200,118,153
45,180,2274,402476.86,3283779.70,29.680247,-82.007908,134,121,136
46,181,2274,402480.16,3283779.70,29.680247,-82.007874,131,118,133
47,182,2274,402483.46,3283779.70,29.680247,-82.007840,163,152,172
48,176,2274,402463.66,3283779.70,29.680245,-82.008045,175,118,160
49,176,2275,402463.66,3283776.40,29.680216,-82.008044,172,116,157
50,177,2275,402466.96,3283776.40,29.680216,-82.008010,151,100,123
51,178,2275,402470.26,3283776.40,29.680216,-82.007976,104,96,121
52,179,2275,402473.56,3283776.40,29.680216,-82.007942,104,96,121
53,180,2275,402476.86,3283776.40,29.680217,-82.007908,107,91,118
54,181,2275,402480.16,3283776.40,29.680217,-82.007874,157,103,146
55,182,2275,402483.46,3283776.40,29.680217,-82.007840,229,142,199
56,177,2276,402466.96,3283773.10,29.680186,-82.008010,84,97,121
57,178,2276,402470.26,3283773.10,29.680186,-82.007976,104,96,121
58,179,2276,402473.56,3283773.10,29.680187,-82.007942,108,92,119
59,180,2276,402476.86,3283773.10,29.680187,-82.007908,105,89,116
60,181,2276,402480.16,3283773.10,29.680187,-82.007874,156,102,145
61,182,2276,402483.46,3283773.10,29.680187,-82.007840,227,140,197
62,178,2277,402470.26,3283769.80,29.680157,-82.007976,170,98,143
63,179,2277,402473.56,3283769.80,29.680157,-82.007942,174,116,151
64,180,2277,402476.86,3283769.80,29.680157,-82.007907,211,151,183
65,177,2277,402466.96,3283769.80,29.680156,-82.008010,165,95,140
66,178,2278,402470.26,3283766.50,29.680127,-82.007975,102,80,117
67,179,2278,402473.56,3283766.50,29.680127,-82.007941,216,154,188
68,180,2278,402476.86,3283766.50,29.680127,-82.007907,211,151,183
69,179,2279,402473.56,3283763.20,29.680097,-82.007941,203,96,141
70,180,2279,402476.86,3283763.20,29.680098,-82.007907,221,112,155
71,178,2279,402470.26,3283763.20,29.680097,-82.007975,102,80,117
72,180,2280,402476.86,3283759.90,29.680068,-82.007907,225,115,158
73,179,2280,402473.56,3283759.90,29.680068,-82.007941,209,99,146